date,target_type,target,horizon,direction,strength,confidence,source_weight,title,source_url
2023-12-29,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:2023年第一次独立董事专门会议审查意见,https://data.eastmoney.com/notices/detail/000630/AN202312281615160506.html
2023-12-29,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:公司章程,https://data.eastmoney.com/notices/detail/000630/AN202312281615160741.html
2023-12-29,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于2024年度日常关联交易预计的公告,https://data.eastmoney.com/notices/detail/000630/AN202312281615160505.html
2023-12-29,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于修订《公司章程》的公告,https://data.eastmoney.com/notices/detail/000630/AN202312281615160807.html
2023-12-29,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于召开2024年第一次临时股东大会的通知公告,https://data.eastmoney.com/notices/detail/000630/AN202312281615160806.html
2023-12-29,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于对参股公司财务公司增资暨关联交易的公告,https://data.eastmoney.com/notices/detail/000630/AN202312281615160743.html
2023-12-29,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:募集资金管理制度,https://data.eastmoney.com/notices/detail/000630/AN202312281615160810.html
2023-12-29,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:十届八次董事会会议决议公告,https://data.eastmoney.com/notices/detail/000630/AN202312281615160758.html
2023-12-29,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事工作制度,https://data.eastmoney.com/notices/detail/000630/AN202312281615160821.html
2023-12-29,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:股东大会议事规则,https://data.eastmoney.com/notices/detail/000630/AN202312281615160808.html
2023-12-29,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:董事会专门委员会工作细则,https://data.eastmoney.com/notices/detail/000630/AN202312281615160822.html
2023-12-29,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:董事会议事规则,https://data.eastmoney.com/notices/detail/000630/AN202312281615160809.html
